ID,Subject
241000072,AIS201+CSCI208+CSCI212/CSCI221+CSCI217+CSCI322+MATH301I
241000073,ARC222+ARC233+ARC251+ARC262+CVL213
241000074,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241000075,BIO102+CBIO203+CBIO204+MATH204
241000078,CSCI205+CSCI207+CSCI212/CSCI221+ECEN101C+HUMA102+MATH201
241000079,ECE231+ECE241+ECE252+MEC111+MTH217
241000081,HUMA001/101 (Room)+MATH201B+MGMT303
241000093,CSCI212/CSCI221+CSCI217+ECEN101C+HUMA102+MATH201
241000103,CSCI207+CSCI212/CSCI221+ECEN101C+MATH112
241000105,BIO205+BIO206+CHM102+MICR202
241000106,CSCI207+MATH112+MATH113/MATH211+MATH201
241000107,HUMA111+MEC111+MTH111+MTH113
241000113,ARC222+ARC233+ARC262
241000123,ECE121+MTH112+MTH214+PHY112
241000131,BSAD401+FINC301+HUMA001/101 (Computer Lab)+HUMA102+MGMT303+OPMG301
241000132,IND252+IND325+MTH113
241000133,CSCI208+CSCI212/CSCI221+CSCI217+ECEN101C+HUMA001/101 (Room)+MATH112
241000157,MNG223+MNG232+MNG241+MNG271+MTH216
241000164,IND242+IND252+IND325+MTH216
241000165,AIS201+CSCI208+CSCI217+CSCI311+MATH203I
241000176,CVL231+CVL311+CVL321+CVL331+CVL451
241000179,ACCT202+FINC301+HUMA001/101 (Room)+HUMA102+MGMT303+OPMG302
241000183,BSAD401+FINC301+MOIT301+NSCI102+OPMG301
241000184,ACCT202+ECON201+HUMA001/101 (Room)+HUMA102+OPMG302
241000192,CSCI208+CSCI212/CSCI221+CSCI217+HUMA102+MATH203
241000194,ARC222+ARC233+ARC251+ARC262+CVL213
241000206,MNG223+MNG232+MNG241+MNG271+MTH216
241000208,CSCI207+CSCI208+CSCI212/CSCI221+ECEN101C
241000215,CSCI208+CSCI212/CSCI221+CSCI217+MATH203
241000217,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241000218,ECE151+HUMA001/101 (Room)
241000221,FINC301+HUMA001/101 (Room)+HUMA102+MOIT301+OPMG301
241000227,CSCI208+CSCI212/CSCI221+CSCI217+MATH203+NSCI102
241000228,FINC301+HUMA001/101 (Room)+HUMA102+NSCI103+OPMG301+SSCI102
241000229,ACCT201+ECON201+MGMT201
241000232,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241000235,MEC112+MNG223+MNG232+MNG241+MNG271+MTH216
241000238,FINC301+NSCI102+OPMG301
241000245,CSCI208+CSCI212/CSCI221+CSCI217+CSCI322+MATH203+MATH301
241000246,CSCI208+CSCI212/CSCI221+CSCI217+ECEN101C+MATH203
241000247,IND325+MTH111+MTH113
241000251,FINC301+HUMA001/101 (Room)+HUMA102+MOIT301+OPMG301
241000253,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241000254,ECON201+MOIT301+OPMG301
241000258,IND212+IND242+IND252+IND325+MTH216
241000259,MNG223+MNG232+MNG241+MNG271+MTH216
241000261,ACCT201+MATH201B+MOIT301+SSCI102
241000262,ECE233+ECE241+ECE252+MTH215+MTH217
241000265,IND212+IND252+IND325+MTH215
241000267,CSCI207+MATH100+PHYS101C
241000268,AIS302+AIS323+AIS411+AIS431+CSCI451+CSCI467
241000271,CSCI205+CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241000272,ARC222+ARC233+ARC251+ARC262+CVL213
241000277,CSCI208+CSCI212/CSCI221+CSCI217+CSCI322+HUMA001/101 (Room)+MATH301
241000281,MNG223+MNG232+MNG241+MNG271+MTH216
241000282,BMD212+CSCI208+CSCI217+HUMA001/101 (Computer Lab)+MATH201
241000287,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241000288,BSAD401+FINC301+MOIT301+OPMG301
241000289,CSCI208+MATH112+MATH113/MATH211
241000297,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241000298,CSCI205+CSCI208+CSCI212/CSCI221+CSCI217+ECEN101C+MATH201
241000299,FINC301+HUMA001/101 (Room)+HUMA102+MOIT301+OPMG301
241000300,CSCI208+CSCI212/CSCI221+CSCI217+MATH203
241000302,ARC111+ARC161+HUM103+PHY111
241000304,AIS201+CSCI208+CSCI217+CSCI311+MATH203I
241000307,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241000309,ECE213+ECE231+ECE241+ECE252+MTH216+MTH217
241000314,ACCT202+BSAD401+FINC301+HUMA001/101 (Room)+HUMA102+OPMG302
241000316,ECE231+ECE252+MTH214+MTH217+PHY111/PHYS001
241000317,ARC222+ARC233+ARC251+ARC262+CVL213
241000318,MNG223+MNG232+MNG241+MNG271+MTH216
241000323,CSCI207+CSCI212/CSCI221+ECEN101C+MATH112
241000324,CSCI207+PHYS101C
241000326,ARC111+ARC161+HUM103
241000332,CSCI208+CSCI212/CSCI221+CSCI217+MATH210
241000334,ECE121+ECE151+MTH112+MTH113
241000335,MNG223+MNG232+MNG241+MNG271+MTH216
241000336,CSCI208+CSCI212/CSCI221+CSCI217+HUMA102+MATH203
241000337,ECE151+MTH112+MTH113
241000339,AIS201+CSCI208+CSCI217+ECEN101C+HUMA001/101 (Room)+MATH201+SSCI201
241000340,CSCI208+CSCI212/CSCI221+CSCI217+MATH201+MATH203
241000343,AIS201+CSCI217+ECEN101C+MATH112I
241000346,ECE231+ECE241+MEC111+MTH215+MTH217
241000347,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241000348,FINC301+HUMA001/101 (Room)+HUMA102+MOIT301+OPMG301
241000349,BMD212+CSCI208+CSCI217+HUMA001/101 (Computer Lab)+MATH201+SSCI201
241000350,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241000351,CSCI208+CSCI212/CSCI221+CSCI217+MATH203+NSCI102
241000352,AIS201+CSCI217+ECEN101C
241000355,CSCI208+CSCI212/CSCI221+CSCI217+MATH203
241000359,AIS201+CSCI208+CSCI217+CSCI311+MATH203I
241000363,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241000364,ACCT202+MOIT301+NSCI102+OPMG301
241000365,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241000375,AIS201+CSCI208+CSCI217+CSCI311+MATH203I
241000376,ARC222+ARC233+ARC251+ARC262+CVL213
241000377,BIO205+BIO206+CBIO203+CBIO204+MATH204+MICR202
241000384,ARC161+HUM103+PHY111
241000388,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241000389,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241000390,ECE231+ECE241+ECE252+MTH216+MTH217
241000391,CSCI208+CSCI212/CSCI221+CSCI217+MATH203
241000393,ARC111+ARC161+HUM103+MEC111
241000394,BIO205+BIO206+CBIO203+CBIO204+MATH204+MICR202
241000395,CSCI205+CSCI207+ECEN101C+MATH112
241000397,CVL231+CVL311+CVL321+CVL331+CVL451+MTH215
241000400,ECE231+ECE241+ECE252+MTH215+MTH217
241000402,FINC301+HUMA001/101 (Room)+MOIT301+OPMG301
241000403,CSCI208+CSCI212/CSCI221+CSCI217+ECEN101C+MATH201
241000405,ECE233+ECE241+ECE338+MTH215+MTH217
241000406,MEC112+MNG223+MNG271+MNG372+MTH112+PHY112
241000407,CSCI208+CSCI212/CSCI221+CSCI217+MATH203
241000408,FINC301+MOIT301+NSCI103+OPMG301
241000409,MNG223+MNG232+MNG241+MNG271+MTH216
241000412,AIS201+CSCI208+CSCI217+CSCI311+MATH203I
241000415,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241000416,AIS201+CSCI208+CSCI212/CSCI221+CSCI217+CSCI322+MATH301I
241000418,MEC112+MNG223+MNG321+MTH215+PHY111/PHYS001
241000425,BIO205+BIO206+CBIO203+CBIO204+MATH102+MICR202
241000428,AIS201+CSCI208+CSCI217+ECEN101C+MATH201
241000430,CSC101/CSC111+INT111+INT121+MEC111
241000431,AIS201+CSCI217+ECEN101C+HUMA102+MATH113/MATH211
241000433,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241000436,FINC301+HUMA001/101 (Room)+HUMA102+MGMT303+OPMG301
241000437,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241000439,BSAD401+FINC301+HUMA001/101 (Computer Lab)+HUMA102+MOIT301+OPMG301
241000442,ECE121+MTH112+MTH113+MTH217
241000446,ECE233+ECE241+ECE252+ECE338+MTH216+MTH217
241000450,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241000451,CSCI112+HUMA001/101 (Room)+MATH111
241000456,FINC301+HUMA001/101 (Room)+HUMA102+MOIT301+OPMG301
241000459,AIS201+CSCI208+CSCI212/CSCI221+CSCI217+CSCI322+SSCI201
241000465,ECE121+ECE213+ECE232+ECE233+MTH216+MTH217
241000466,MNG223+MNG232+MNG241+MNG271+MTH216
241000469,MNG223+MNG232+MNG241+MNG271+MTH216
241000482,CSCI212/CSCI221+CSCI217+MATH201
241000486,MEC112+MNG223+MTH113+MTH215+PHY111/PHYS001
241000507,CSCI207+CSCI212/CSCI221+MATH201
241000508,ECE151+MEC112+MNG223+MNG271+MTH215
241000514,ECE231+ECE241+ECE252+MTH113+MTH215+MTH217
241000533,CSCI208+CSCI212/CSCI221+CSCI217+MATH203
241000534,BIO205+BIO206+CBIO203+CBIO204+MATH204+MICR202
241000535,AIS201+CSCI208+CSCI217+CSCI311+CSCI322
241000538,AIS201+CSCI208+CSCI217+CSCI311+MATH301I
241000541,CSCI208+CSCI212/CSCI221+CSCI217+ECEN101C+MATH210
241000543,AIS201+CSCI217+ECEN101C
241000547,BSAD401+FINC301+MOIT301+OPMG301
241000552,CSCI205+MATH112+PHYS101C
241000553,ECE213+ECE241+ECE252+MTH216+MTH217
241000558,ECON201+FINC301+MOIT301+OPMG302
241000559,ECE241+INT111+MEC111+MTH112+PHY112
241000562,CSCI208+CSCI212/CSCI221+CSCI217+HUMA102+MATH203
241000580,FINC301+HUMA001/101 (Room)+HUMA102+MOIT301+OPMG301
241000586,ARC222+ARC233+ARC262+CVL213
241000589,ECE151+ECE231+ECE241+MTH215
241000590,ECE121+ECE231+MTH214+MTH217+PHY111/PHYS001
241000593,MNG223+MNG232+MNG241+MNG271+MTH216
241000597,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH201+MATH210
241000601,ECE231+ECE241+MTH215+MTH217
241000602,ARC222+ARC233+ARC251+ARC262+CVL213
241000603,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241000604,CSCI208+CSCI212/CSCI221+CSCI217
241000608,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241000615,MNG223+MNG232+MNG241+MNG271+MTH216
241000616,AIS201+CSCI208+CSCI212/CSCI221+CSCI217+MATH201+MATH301I
241000626,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241000629,ECE213+ECE231+ECE241+ECE252+MTH216+MTH217
241000636,ARC222+ARC233+ARC262+CVL213
241000641,ARC222+ARC233+ARC251+ARC262+CVL213
241000642,ECE121+ECE231+MTH113+MTH215+MTH217
241000649,CVL231+CVL311+CVL321+CVL331+CVL451+MTH215
241000656,CSCI207+CSCI212/CSCI221+HUMA001/101 (Room)+MATH112+MATH201
241000657,MNG223+MNG241+MNG271+MNG321+MTH216
241000658,CSCI207+HUMA001/101 (Room)+MATH112I+MATH201+PHYS101C
241000659,CSCI208+CSCI212/CSCI221+CSCI217+MATH203+NSCI102
241000660,ECON201+MATH110B+MOIT301
241000662,ARC222+ARC233+ARC251+ARC262+CVL213
241000676,ECE121+ECE231+MTH215
241000677,AIS201+CSCI208+CSCI217+CSCI311+MATH203I
241000678,AIS201+CSCI208+CSCI217+CSCI311+MATH203I
241000680,BMD212+CSCI205+CSCI208+CSCI217+HUMA001/101 (Room)+MATH201
241000686,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241000687,AIS201+CSCI208+CSCI217+CSCI311+MATH203I
241000691,CSCI208+CSCI212/CSCI221+CSCI217+MATH203
241000693,CSCI207+CSCI212/CSCI221+MATH203
241000702,CSCI207+MATH112+MATH201
241000703,CSCI207+ECEN101C+MATH113/MATH211+MATH201
241000705,CSCI461+CSCI467+NSCI102+SSCI102
241000708,CSCI208+CSCI212/CSCI221+CSCI217+MATH203
241000709,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241000710,CSCI205+CSCI212/CSCI221+HUMA102+MATH201
241000713,ACCT202+HUMA001/101 (Room)+HUMA102+MGMT303+OPMG302
241000716,CSC101/CSC111+HUMA111+INT121
241000718,MATH110B+MGMT201+MOIT301+NSCI103
241000721,CSCI207+CSCI212/CSCI221+ECEN101C+MATH201
241000722,IND212+IND242+IND252+IND325
241000725,FINC301+MOIT301+OPMG302
241000732,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241000735,CVL231+CVL311+CVL321+CVL331+MTH215
241000736,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241000737,CVL211+CVL321+CVL331+MTH112
241000739,BSAD401+FINC301+HUMA001/101 (Computer Lab)+HUMA102+MOIT301+OPMG301
241000740,CSCI305+CSCI315+CSCI417+CSCI419+CSCI461
241000741,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH201
241000750,CSCI208+CSCI212/CSCI221+CSCI217+HUMA102+MATH203
241000758,CSCI208+CSCI212/CSCI221+CSCI217+MATH203
241000763,CSCI207+MATH113/MATH211+MATH201+PHYS101C
241000764,ECE241+MTH113+MTH215+MTH217
241000767,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241000768,CSCI208+CSCI212/CSCI221+CSCI217
241000772,INT121+MEC112+MTH215
241000778,CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241000790,AIS201+CSCI208+CSCI217+CSCI311+MATH203I
241000791,MEC111+MTH111+MTH113+PHY111
241000793,HUMA102+MNG223+MNG232+MNG241+MNG271+MTH216
241000795,AIS201+CSCI208+CSCI217+CSCI311+MATH203I
241000799,IND242+MEC111+MTH214+PHY111
241000801,ARC222+ARC233+ARC251+ARC262+CVL213
241000805,HUMA102+MNG223+MNG232+MNG241+MNG271+MTH216
241000811,FINC305+OPMG301+SSCI102
241000814,CSCI205+CSCI207
241000815,MEC111+MTH111+PHY111
241000816,FINC301+MOIT301+OPMG301
241000819,ARC222+ARC233+ARC251+ARC262+CVL213
241000821,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241000822,ECE213+ECE241+ECE252+MTH216+MTH217
241000824,HUMA001/101 (Computer Lab)+IND212+IND242+MTH214
241000826,ECE151+MTH112+MTH113
241000833,ECE151+MEC111+MTH112+MTH113+PHY111/PHYS001
241000837,FINC305+OPMG301
241000843,CVL231+CVL331+INT121+MEC111
241000844,ECE315+ECE338+ECE345+ECE346+ECEN428+MTH216
241000845,ACCT202+FINC301+MGMT303
241000849,ARC111+ARC161+HUM103+MEC111
241000850,BIO205+BIO206+CBIO203+MICR202
241000853,BIO205+BIO206+CBIO203+CBIO204+MATH204+MICR202
241000858,ECE121+ECE231+MTH215+MTH217
241000867,AIS201+CSCI208+CSCI217+CSCI315+MATH301I
241000881,HUMA001/101 (Computer Lab)+IND212+IND242+IND252
241000882,CSCI208+CSCI212/CSCI221+CSCI217+MATH203+MATH210
241000883,ARC222+ARC233+ARC251+ARC262
241000884,CHM111+CVL211+MTH111
241000887,MNG223+MNG241+MNG271+MNG321+MTH216
241000888,BIO205+BIO206+CBIO203+CBIO204+MATH204+MICR202
241000889,ARC161+ARC233+CVL213+PHY111/PHYS001
241000894,ECE213+ECE231+ECE232+ECE241+MTH216+MTH217
241000899,AIS201+CSCI208+CSCI217+CSCI311+MATH203I
241000902,ACCT301+BSAD401+FINC305+OPMG301
241000907,FINC301+MGMT303+MOIT301+OPMG301
241000909,CSCI208+CSCI212/CSCI221+CSCI217+MATH203+SSCI102
241000912,ACCT202+ECON201+MOIT301+OPMG302
241000914,AIS201+CSCI208+CSCI217+ECEN101C
241000920,FINC301+HUMA001/101 (Room)+HUMA102+MOIT301+NSCI102+OPMG301
241000926,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241000932,FINC301+HUMA001/101 (Computer Lab)+HUMA102+NSCI103+OPMG301
241000934,CSCI208+CSCI217+CSCI322+HUMA001/101 (Room)+MATH203+MATH210
241000935,CSCI208+CSCI212/CSCI221+HUMA001/101 (Room)+MATH112+MATH113/MATH211+MATH201
241000941,ECE233+ECE241+ECE252+MTH216+MTH217
241000943,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH210
241000944,AIS201+CSCI208+CSCI217+CSCI311+MATH203I
241000945,MNG223+MNG232+MNG241+MNG271+MTH216
241000947,AIS201+CSCI208+CSCI217+CSCI311+MATH301I
241000949,ECE121+ECE231+ECE232+MTH214+MTH217
241000960,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241000974,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241000977,CSCI207+MATH112+MATH113/MATH211
241000980,IND212+IND242+IND252+MTH216
241000982,ACCT202+MOIT301+NSCI102+OPMG301
241000985,CSCI208+CSCI217+CSCI315+HUMA102+MATH203+MATH210
241000988,BIO205+BIO206+CBIO203+CBIO204+MATH204+MICR202
241000990,MNG223+MNG232+MNG241+MNG271+MTH216
241000992,ECE151+INT121+MEC112+MTH215
241000996,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241001000,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241001005,CSC101/CSC111+CSC102/CSCI102+PHYS101C
241001009,FINC301+MGMT303+MOIT301+NSCI102+OPMG301
241001010,CSCI208+CSCI212/CSCI221+CSCI217+MATH203
241001013,AIS201+CSCI208+CSCI212/CSCI221+CSCI217+CSCI322+MATH301I
241001025,MEC112+MNG223+MTH215+PHY111/PHYS001
241001031,CSCI207+MATH113/MATH211+PHYS101C
241001036,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241001046,MEC112+MNG223+MNG232+MNG241+MTH216+PHY111
241001047,CSCI208+CSCI212/CSCI221+CSCI217+MATH210
241001048,AIS201+CSCI208+CSCI217+CSCI311+MATH301I
241001054,CSCI208+CSCI212/CSCI221+CSCI217
241001057,AIS201+CSCI208+CSCI217+CSCI311+CSCI322+SSCI201
241001059,MNG223+MNG232+MNG241+MNG271+MTH216
241001060,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241001061,BIO205+BIO206+CBIO203+CBIO204+MATH204+MICR202
241001062,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241001066,ECE121+MTH216+MTH217+PHY111/PHYS002
241001067,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241001068,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH112
241001070,BIO205+BIO206+CBIO203+CBIO204+MATH204+MICR202
241001072,BSAD401+FINC301+HUMA001/101 (Computer Lab)+HUMA102+MOIT301+OPMG301
241001075,BSAD401+FINC301+HUMA001/101 (Computer Lab)+HUMA102+MOIT301+OPMG301
241001077,BSAD401+FINC301+HUMA001/101 (Room)+HUMA102+NSCI103+OPMG301
241001079,CSCI208+CSCI212/CSCI221+CSCI217+HUMA102+MATH203
241001083,ACCT202+ECON201+HUMA001/101 (Room)+HUMA102+MGMT303+OPMG302
241001085,ECE151+MEC112+PHY112
241001086,CSCI208+CSCI212/CSCI221+CSCI217+HUMA102+MATH203
241001087,FINC301+HUMA001/101 (Room)+HUMA102+MOIT301+OPMG301
241001088,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+HUMA102+MATH203
241001090,ECE121+ECE231+ECE252+MTH216+MTH217
241001092,AIS201+CSCI208+CSCI217+CSCI311+MATH301I
241001097,AIS201+CSCI208+CSCI217+CSCI311+HUMA001/101 (Room)+MATH203I
241001098,MNG223+MNG232+MNG241+MNG271+MTH216
241001099,FINC301+MOIT301+OPMG302
241001101,BMD212+CSCI205+CSCI208+CSCI217+MATH201
241001103,MNG223+MNG232+MNG241+MNG271+MTH216
241001104,CSCI208+CSCI212/CSCI221+CSCI217+MATH210+NSCI102
241001105,BSAD401+FINC301+HUMA001/101 (Computer Lab)+HUMA102+MOIT301+OPMG301
241001107,BIO205+BIO206+CBIO203+CBIO204+MATH204+MICR202
241001108,CSCI208+CSCI212/CSCI221+CSCI217+MATH203+NSCI102
241001110,CSCI208+CSCI212/CSCI221+CSCI217+MATH112
241001111,CSCI208+CSCI212/CSCI221+CSCI217
241001112,CSCI208+CSCI212/CSCI221+CSCI217+HUMA102+MATH203
241001114,CSCI208+CSCI212/CSCI221+CSCI217+MATH203
241001116,AIS201+CSCI212/CSCI221+CSCI217+MATH112I+MATH201
241001118,CVL211+CVL231+CVL331+HUMA111
241001122,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241001125,MNG223+MNG232+MNG241+MNG271+MTH216
241001127,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241001128,ECE231+ECE232+ECE241+MTH215+MTH217
241001129,CSCI207+CSCI212/CSCI221+HUMA102+MATH201+MATH203
241001130,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241001131,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241001132,ECE213+ECE231+ECE241+ECE252+MTH216+MTH217
241001134,ARC222+ARC233+ARC251+ARC262+CVL213
241001135,MNG223+MNG232+MNG241+MNG271+MTH216
241001136,IND212+IND242+IND252+MEC112
241001144,AIS201+CSCI208+CSCI217+CSCI311+HUMA001/101 (Room)+MATH201
241001145,BIO205+BIO206+CBIO203+CBIO204+MATH204+MICR202
241001149,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241001151,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203+MATH210
241001153,ACCT202+MOIT301+NSCI102+OPMG301
241001158,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241001159,CSC102/CSCI102+PHYS101C
241001160,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241001162,CSCI208+CSCI212/CSCI221+CSCI217+HUMA102+MATH210
241001166,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241001167,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241001171,MNG223+MNG232+MNG241+MNG271+MTH216
241001172,MNG223+MNG232+MNG241+MNG271+MTH216
241001174,MNG223+MNG232+MNG241+MNG271+MTH216
241001178,AIS201+CSCI208+CSCI212/CSCI221+CSCI217+SSCI201
241001179,BMD212+CSCI208+CSCI217+HUMA001/101 (Room)+MATH201
241001181,AIS201+CSCI208+CSCI217+CSCI311+MATH203I
241001185,CSCI207+CSCI212/CSCI221+HUMA001/101 (Computer Lab)+MATH112
241001186,CSCI208+CSCI212/CSCI221+CSCI217+MATH210
241001187,MNG223+MNG232+MNG241+MNG271+MTH216
241001189,APBI101+CBIO203+CBIO204+MATH204+MICR202
241001193,ECE213+ECE233+ECE241+MTH216+MTH217
241001198,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241001199,FINC301+HUMA001/101 (Computer Lab)+HUMA102+MGMT303+MOIT301+OPMG301
241001200,BIO205+BIO206+CBIO203+CBIO204+MATH204+MICR202
241001203,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241001207,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203+MATH210
241001208,CSCI208+CSCI212/CSCI221+CSCI217+MATH203
241001212,MNG223+MNG232+MNG241+MNG271+MTH216
241001213,ACCT301+FINC302+FINC408
241001220,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241001222,CSCI208+CSCI212/CSCI221+CSCI217+MATH210
241001225,ECE213+ECE231+ECE241+ECE252+MTH216+MTH217
241001226,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241001233,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH210
241001234,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241001238,CSCI208+CSCI212/CSCI221+CSCI217+MATH203+SSCI102
241001241,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241001243,IND325+MTH214+SSCI201
241001244,ACCT202+FINC301+MOIT301+OPMG301
241001246,MNG223+MNG232+MNG241+MNG271+MTH216
241001247,ACCT202+MOIT301+NSCI102+OPMG301
241001251,BIO205+BIO206+CBIO203+CBIO204+MATH204+MICR202
241001253,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241001255,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241001256,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241001261,FINC301+MGMT303+MOIT301+NSCI102+OPMG301
241001263,MNG223+MNG232+MNG241+MNG271+MTH216
241001265,MNG223+MNG232+MNG241+MNG271+MTH216
241001269,ECE231+ECE241+ECE252+MTH215+MTH217
241001271,FINC301+MGMT303+NSCI102+OPMG301
241001272,ECE121+ECE231+ECE241+MTH215+MTH217
241001273,ARC222+ARC233+ARC251+ARC262+CVL213
241001278,ARC222+ARC233+ARC251+ARC262+CVL213
241001279,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH210
241001280,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241001283,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)
241001285,CSCI208+CSCI212/CSCI221+CSCI217+MATH203+SSCI102
241001286,MNG223+MNG232+MNG241+MNG271+MTH216
241001288,MNG223+MNG232+MNG241+MNG271+MTH216
241001289,CSCI212/CSCI221+CSCI217+MATH112+MATH113/MATH211
241001290,CSCI205+ECEN101C+MATH112I
241001291,ECE213+ECE231+ECE241+ECE252+MTH216+MTH217
241001294,BIO205+BIO206+CBIO203+MICR202
241001296,CSCI205+PHYS101C
241001300,MNG223+MTH214+MTH215+PHY111/PHYS001
241001301,CSCI207+MATH100+PHYS101C
241001303,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241001305,CSCI212/CSCI221+CSCI217+MATH112+MATH201
241001308,BIO205+BIO206+CBIO203+CBIO204+MATH204+MICR202
241001310,BMD212+CSCI208+CSCI217+HUMA001/101 (Room)+MATH201
241001311,CSCI207+CSCI212/CSCI221+HUMA001/101 (Room)+SSCI201
241001312,AIS201+CSCI208+CSCI217+CSCI311+MATH301I
241001313,BIO102+CBIO203+CHM102+MATH204
241001317,CSCI208+CSCI212/CSCI221+CSCI217+HUMA102+MATH203
241001320,ECE233+ECE241+ECE252+MEC111+MTH216+MTH217
241001321,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241001323,ECE213+ECE232+ECE233+ECE241+MTH216+MTH217
241001324,MNG223+MNG232+MNG241+MNG271+MTH216
241001328,CSCI208+CSCI212/CSCI221+CSCI217+MATH203
241001335,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241001339,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Computer Lab)+HUMA102+MATH203
241001340,ECE213+ECE233+ECE241+ECE252+MTH216+MTH217
241001341,ECE213+ECE231+ECE241+ECE252+MTH216+MTH217
241001345,CSCI208+CSCI212/CSCI221+CSCI217+HUMA001/101 (Room)+MATH203
241001346,FINC301+HUMA001/101 (Computer Lab)+NSCI103+OPMG301
241001349,CSCI207+ECEN101C+MATH111I
241001356,BIO205+BIO206+CBIO203+CBIO204+MATH204+MICR202
241001358,ACCT202+ECON201+OPMG302
241001359,FINC301+HUMA001/101 (Room)+HUMA102+MOIT301+OPMG301
241001362,CSCI208+CSCI217+MATH112
241001364,ECE233+ECE241+ECE252+ECE322+MTH215+MTH217
